x,y,orth.reg.n.observations,orth.reg.slope,orth.reg.intercept,orth.reg.ssq,orth.reg.mse,orth.reg.r.squared,deming.reg.slope,deming.reg.slope.lower.ci,deming.reg.slope.upper.ci,deming.reg.intercept,deming.reg.intercept.lower.ci,deming.reg.intercept.upper.ci,reg.n.observations,reg.slope,reg.intercept,reg.r.squared,reg.r.pearson,reg.r.pvalue,reg.df
NEMATODE:EC50:2:Growth,INVERT:EC50:2:Mortality,5,-0.459698814311542,-1.26211491020766,0.704886041850517,0.170768934957502,0.413695811305611,-0.459695188449717,-2.46743180552364,1.5480414286242,-1.26212071790718,-4.90335642609825,2.3791149902839,5,-0.247,-1.602,0.106,-0.326,0.592,3
NEMATODE:EC50:2:Growth,INVERT:LC50:1:Mortality,9,3.70026744650151,-5.88725174213983,2.12078559684742,3.46205975831967,0.496412369812784,3.7002795809185,-2458.06154855113,2465.46210771296,-5.88726945037422,-3845.19878576496,3833.42424686421,9,0.438,-1.126,0.077,0.277,0.471,7
NEMATODE:EC50:2:Growth,FISH:EC50:4:Mortality/Growth,7,-2.91144722955696,5.56479799085124,1.67880840821162,2.27275282872775,0.184550591045097,-2.91145778049386,-13.0397960711617,7.21688051017399,5.56481643017344,-12.3972881328169,23.5269209931637,7,-0.133,0.709,0.013,-0.115,0.807,5
NEMATODE:EC50:2:Growth,INVERT:EC50:2:Mortality/Growth,8,37.357383459346,-65.990034574704,1.74788421264692,305.131227413615,0.830914660106128,37.3573826930178,-142.081205522377,216.795970908413,-65.990033238965,-382.8644701459,250.88440366797,8,0.261,-1.33,0.006,0.08,0.851,6
NEMATODE:EC50:2:Growth,INVERT:EC50:4:Mortality/Growth,6,-38.1210816931121,64.2117745709094,1.61866237877373,392.314356193595,0.790150434320311,-38.1210991581676,-315.725436583695,239.48323826736,64.211804114749,-396.232639968646,524.656248198144,6,-0.196,0.058,0.005,-0.067,0.899,4
NEMATODE:EC50:2:Growth,FISH:LC50:5:Mortality,6,4.00938440464048,-6.25040544729043,1.6652043487577,4.7389393649765,0.756591941173806,4.00939796559658,-2.48326631888812,10.5020622500813,-6.25042503089479,-16.2134886763713,3.71263861458173,6,1.07,-2.006,0.228,0.477,0.338,4
NEMATODE:EC50:2:Growth,"INVERT:EC50:2:Intoxication, Immobile",5,-3.62785336752531,4.28738321577929,0.210993857227318,0.597590308420377,0.934380975590827,-3.62786338360186,-219.981236165975,212.725509398771,4.28739704093705,-260.704169685372,269.278963767246,5,-2.423,2.624,0.644,-0.802,0.102,3
NEMATODE:EC50:2:Growth,"INVERT:LC50:4:Mortality, Mortality",6,-21.3210675320484,31.865560461859,1.26516232970544,96.0654458577118,0.696899406845968,-21.3210731332724,-240.193230751748,197.551084485203,31.8655690344222,-327.795739510338,391.526877579182,6,-0.213,-0.44,0.008,-0.091,0.865,4
NEMATODE:EC50:2:Growth,INVERT:NOEC:21:Mortality/Growth,5,9.19931748873979,-18.1214255874068,1.11789973565922,19.1445790132203,0.659473603200528,9.19931420491522,-128.669377602633,147.068006012463,-18.1214200118261,-245.3217355202,209.078895496548,5,0.398,-3.178,0.034,0.185,0.766,3
NEMATODE:EC50:2:Growth,ALGAE:EC50:4:Population,7,-17.578696016293,24.7357779780961,1.54648801817891,68.4896581004011,0.667102035964463,-17.5787119556895,-74.5429499400634,39.3855260286845,24.7358002790785,-56.4796925954711,105.951293153628,7,-0.224,0.455,0.01,-0.101,0.829,5
NEMATODE:EC50:2:Growth,ALGAE:EC50:3:Population,5,15.1344317687971,-22.119924406234,1.57734378025765,72.5739106738908,0.612605373342856,15.1344314421022,-152.286745048091,182.555607932296,-22.119923924454,-270.399928983302,226.160081134395,5,0.205,-0.104,0.01,0.101,0.871,3
NEMATODE:EC50:2:Growth,INVERT:LC50:3:Mortality,6,-28.4273200595528,46.3086583655831,1.14244046395095,154.060481554535,0.721617623797959,-28.4273183174109,-169.540836876209,112.686200241387,46.3086555145061,-182.615355396342,275.232666425354,6,-0.181,0.083,0.005,-0.073,0.891,4
NEMATODE:EC50:2:Growth,"FISH:LC50:4:Mortality, Mortality",8,7.85450050768475,-10.7338391656953,1.366085691203,10.705531713689,0.713895775491182,7.85450624240507,-13.8957477673217,29.6047602521318,-10.7338473032969,-40.493470975979,19.0257763693852,8,0.579,-0.41,0.061,0.248,0.555,6
NEMATODE:EC50:2:Growth,"FISH:LC50:1:Mortality, Mortality",5,1.17999284854362,-1.11400310076758,0.159096693131323,0.076124048702218,0.897291392016507,1.17997263055762,0.197258576963819,2.16268668415142,-1.11397526993488,-2.40021416603569,0.172263626165936,5,1.038,-0.918,0.801,0.895,0.04,3
NEMATODE:EC50:2:Growth,"NIEHS_RAT:LOEL:NA:DART, In life observation",5,7.93560332077009,-12.3887070294861,0.37246886600174,4.76564975277801,0.841576855135445,7.93559973636535,-15.9655296410691,31.8367291137998,-12.3887009748351,-52.9928260349126,28.2154240852424,5,1.13,-0.893,0.13,0.361,0.551,3
NEMATODE:EC50:2:Growth,NIEHS_RAT:LD50:NA:Acute Oral Toxicity,10,8.07412169237136,-10.6076505995372,2.11518326082969,14.0007028231729,0.639887456987182,8.07412665244597,-153.460183935072,169.608437239964,-10.607658792641,-294.3525653072,273.137247721918,10,0.411,2.05,0.04,0.199,0.581,8
NEMATODE:EC50:2:Growth,SCHOLZ_ZF:LC50:4:Mortality,5,3.09320503860554,-4.24790032617748,0.432902445007529,0.914975457159329,0.925217651677637,3.0932039672853,-21.0075591694032,27.1939671039738,-4.24789850585436,-51.1135982319932,42.6178012202844,5,2.167,-2.675,0.671,0.819,0.09,3
NEMATODE:EC50:2:Growth,ZF_EMBRYO_SU:LC50:4:Mortality,5,3.79356660342311,-5.49448158012602,0.7355301792573,2.26413070690528,0.819902236542477,3.79358223420693,-10.3308768925215,17.9180413609354,-5.494503277333,-27.9506857486959,16.9616791940299,5,1.41,-2.186,0.333,0.577,0.309,3
NEMATODE:EC50:2:Growth,TC_ZF_Tanguay:AC50:5:Mortality,9,-44.7288183149866,74.3370797081642,1.9970919851854,444.168166430442,0.889014366007871,-44.7288217748892,-3978.59807702169,3889.14043347191,74.3370855926391,-6451.04836252095,6599.72253370623,9,-0.355,-1.132,0.007,-0.086,0.825,7
NEMATODE:EC50:2:Growth,TC_ZF_Tanguay:AC20:5:Mortality,8,-59.3500561734793,105.671609221219,1.01605424972722,447.499397443888,0.935348292366513,-59.3500445425819,-9369.68725863058,9250.98716954542,105.671588076885,-16515.3937144836,16726.7368906374,8,-0.483,-1.345,0.008,-0.089,0.835,6
NEMATODE:EC50:2:Growth,TC_ZF_Tanguay:AC10:5:Mortality,8,228.071530293001,-417.259128107234,1.02386033920091,6657.34763221632,0.931808463545066,228.071642493646,-1128.35643787922,1584.49972286651,-417.259332081859,-2884.43314212474,2049.91447796102,8,0.12,-2.855,0.001,0.023,0.958,6
NEMATODE:EC50:2:Growth,TC_ZF_Tanguay:AC5:5:Mortality,8,36.92742146315,-70.1749533007159,1.00433545920231,171.318846615851,0.931647768374034,36.9274148235907,-239.121634956357,312.976464603539,-70.1749412303608,-564.467425709531,424.11754324881,8,0.723,-4.358,0.019,0.137,0.746,6
NEMATODE:EC50:2:Growth,TC_ZF_Tanguay:BMD:5:Mortality,7,-27.1390443313178,46.8142445238644,0.909976144569513,95.8760911037505,0.931496199630251,-27.1390397154152,-165.652190310969,111.374110880139,46.8142363078147,-200.518651778461,294.147124394091,7,-0.965,0.226,0.034,-0.185,0.691,5
NEMATODE:EC50:2:Growth,TC_ZF_Padilla:AC50:6:TERATOSCORE,9,-20.9337068647763,35.8034805256215,2.00624506894441,97.9092362112772,0.427820993416274,-20.9337187087695,-165.998244350212,124.130806932673,35.803500669449,-220.054462792681,291.661464131579,9,-0.071,0.321,0.002,-0.045,0.908,7
NEMATODE:EC50:2:Growth,TC_ZF_Padilla:AC20:6:TERATOSCORE,9,43.677653304554,-74.4494100667653,2.01122261261862,426.543979644024,0.46789789623686,43.6776626465224,-264.265196365388,351.620521658432,-74.4494259552411,-592.678669832637,443.779817922155,9,0.04,-0.232,0.001,0.024,0.951,7
NEMATODE:EC50:2:Growth,TC_ZF_Padilla:AC10:6:TERATOSCORE,9,-96.5643369151329,163.657460664131,2.01228041749101,2085.09616255496,0.648241776866986,-96.5643247131227,-1179.92881892723,986.800169500985,163.657439911402,-1771.5319435151,2098.84682333791,9,-0.038,-0.511,0,-0.018,0.964,7
NEMATODE:EC50:2:Growth,TC_ZF_Padilla:AC5:6:TERATOSCORE,9,-52.9546977422075,89.0740326913228,2.00826924462574,625.955212340942,0.770479017957374,-52.9546810716348,-330.538914556224,224.629552412955,89.0740043386268,-396.088779491138,574.236788168392,9,-0.126,-0.774,0.002,-0.046,0.907,7
NEMATODE:EC50:2:Growth,TC_ZF_Padilla:BMD:6:TERATOSCORE,9,5.06256082969228,-7.90728517373753,1.62190795095036,4.79895930134712,0.762539194917246,5.06255584279639,-0.33048333750895,10.4555950231017,-7.90727669220869,-18.5793626861388,2.76480930172139,9,0.984,-0.97,0.167,0.409,0.274,7
NEMATODE:EC50:2:Growth,TC_ZF_Padilla:ACC:6:TERATOSCORE,8,3.13827446253231,-4.94514811621901,1.56618106518759,2.1238916041222,0.493844545809047,3.13826247894934,-2.64193160089364,8.91845655879231,-4.94512830897866,-15.2639174244955,5.37366080653821,8,0.478,-0.549,0.097,0.312,0.452,6
NEMATODE_COPAS1:AC50:NA:Growth,RAT_EMPIRICAL:LD50:NA:Mortality,325,0.0768340912684229,2.74602094480889,190.899858258526,0.590851788590706,0.266649512526102,0.0768335573048752,-0.113293040095851,0.266960154705602,2.74602167378843,2.46708392733263,3.02495942024422,325,0.032,2.807,0.002,0.042,0.448,323
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:NOEC:21:Development,11,1.51157302320235,-1.99374045744411,4.37162423649313,1.30546754615198,0.689128134981494,1.51157285214947,0.457129718368955,2.56601598592999,-1.99374029208506,-3.33452835535012,-0.652952228820011,11,0.868,-1.372,0.434,0.659,0.028,9
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:NOEC:21:Population,26,6.04661609391689,-6.95120335048797,18.8784052379829,27.2731718405983,0.625314057875305,6.04660050635485,-3.91128538915945,16.0044864018692,-6.95118884260095,-17.4007534536692,3.49837576846727,26,0.493,-1.783,0.062,0.25,0.218,24
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:NOEC:21:Reproduction,182,4.84248658251729,-6.8631965303674,192.365935816594,25.8422245176928,0.400578758578696,4.84248179868235,-2.5986254533377,12.2835890507024,-6.86319049205811,-16.7865690946416,3.06018811052536,182,0.251,-1.068,0.029,0.171,0.021,180
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:EC50:2:Intoxication,368,7.61045653553527,-10.0535064073112,321.134153447491,51.4155402705146,0.503575338814333,7.6104532477688,1.07324982604324,14.1476566694944,-10.0535020110631,-19.0768552014647,-1.03014882066154,368,0.253,-0.216,0.022,0.149,0.004,366
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:EC50:1:Intoxication,142,8.11216284050999,-9.28870720773499,148.801402330317,70.0070630650967,0.408613132413356,8.1121614254115,-5.79892163558912,22.0232444864121,-9.28870547037652,-26.591245561358,8.01383462060496,142,0.164,0.469,0.012,0.108,0.2,140
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:21:Reproduction,13,3.02219077057355,-5.41826485813472,2.93671295733962,2.2891987108227,0.857884284434574,3.02218825221817,-7.43214556769096,13.4765220721273,-5.41826123149425,-22.5180129439596,11.6814904809711,13,1.643,-3.432,0.498,0.706,0.007,11
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:21:Growth,16,6.81857563901543,-8.99892296625704,26.6376882052146,79.0689391598172,0.198164952671116,6.81857447587352,-705.492079433686,719.129228385433,-8.9989217234577,-769.636965488546,751.63912204163,16,0.07,-1.788,0.003,0.058,0.831,14
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:21:Mortality,20,8.80932799570332,-11.1709848855538,22.0143727185029,86.521173554386,0.454100516917528,8.80933044596181,-25.7601041590328,43.3787650509564,-11.170987811167,-52.4478687896011,30.105893167267,20,0.183,-0.871,0.013,0.114,0.634,18
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:21:Development,6,4.88515188509881,-6.62714205865154,4.58273927142504,18.9914130223519,0.633007705915496,4.8851323213454,-51.944555162948,61.7148198056388,-6.62712692046953,-63.6226911874204,50.3684373464813,6,0.595,-3.308,0.094,0.306,0.555,4
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:12:Growth,12,-2.26678400273337,0.685842955233929,13.856828715767,7.08812552714564,0.280228754986327,-2.26677441140406,-32.6424591603156,28.1089103375075,0.68583300308826,-37.7824601235662,39.1541261297427,12,-0.255,-1.401,0.044,-0.211,0.511,10
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:14:Growth,7,-2.94179135402426,2.38624853691659,5.69998808863835,7.86120890265399,0.481019543061971,-2.94178920622718,-15.5990237864408,9.71544537398645,2.38624646438703,-14.7776816984763,19.5501746272504,7,-0.474,0.005,0.101,-0.317,0.488,5
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:12:Mortality,5,-2.04397008066561,0.653248855990467,6.23958049298148,6.46147706010214,0.521892200500288,-2.04397222434913,-15.9831770650228,11.8952326163245,0.653250443106085,-20.0683246207243,21.3748255069365,5,-0.606,-0.411,0.189,-0.435,0.464,3
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:LC50:2:Mortality,261,14.4930522188903,-18.1856405154386,274.968350471031,222.34358288414,0.422092667510517,14.4930599178259,-12.9167436803255,41.9028635159773,-18.1856503481837,-53.6873191760676,17.3160184797001,261,0.1,0.197,0.004,0.064,0.304,259
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:40:Mortality,5,3.02989545711803,-5.43586792862006,2.34323832279557,4.77095811094028,0.888957909001729,3.02988825762725,-4.94143114120263,11.0012076564571,-5.43585793171447,-21.0413679930525,10.1696521296236,5,1.852,-3.801,0.572,0.756,0.139,3
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:NOEC:7:Mortality,38,9.20577913664484,-12.6860069049292,20.9131635866197,47.1902066467772,0.831634055472942,9.20577369357986,-1.03661430272628,19.448161689886,-12.6859997405753,-27.4276162773498,2.05561679619919,38,0.951,-1.821,0.094,0.306,0.062,36
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:14:Reproduction,9,4.35824296206912,-6.90908502761695,3.24258223048485,7.20367806722089,0.863025331275765,4.35825325987521,-24.9589884336355,33.675494953386,-6.90909787071108,-50.8995124932422,37.08131675182,9,1.685,-3.575,0.357,0.597,0.089,7
NEMATODE_COPAS1:AC50:NA:Growth,FISH:LC50:3:Mortality,141,3.34815573593271,-3.47225683199489,170.362572613556,14.7528512503464,0.167874850136707,3.34816487401302,-13.7268216938609,20.423151441887,-3.47226792253664,-25.1836576744509,18.2391218293777,141,0.107,0.461,0.009,0.093,0.273,139
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:35:Reproduction,8,16.8621910699112,-23.911838212314,6.33045914176605,225.78649819055,0.667960351430468,16.8622066160291,-181.825617407097,215.550030639155,-23.9118586635435,-272.165833019091,224.342115692004,8,0.234,-2.038,0.011,0.105,0.804,6
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:7:Reproduction,10,3.75329309504014,-6.33610459358628,3.94881917028613,5.9576660351486,0.743231086357241,3.75331214359352,-1052.10845620912,1059.61508049631,-6.33613070534831,-1677.89506181185,1665.22280040115,10,1.041,-2.618,0.234,0.484,0.157,8
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:7:Growth,23,19.0129970249141,-24.6394340607333,24.5778989684067,387.362707904603,0.53686134253082,19.0129949997804,-218.509697888902,256.535687888463,-24.6394315289254,-323.98358633741,274.70472327956,23,0.121,-1.021,0.004,0.067,0.763,21
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:NOEC:21:Mortality,55,10.2007421201696,-15.3371655358674,37.724248744316,72.0568404684937,0.692435224800285,10.2007531555146,-5.23887249621789,25.6403788072472,-15.3371810617226,-37.8000921442196,7.12573002077435,55,0.419,-1.575,0.034,0.183,0.181,53
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:28:Mortality,24,23.3790297936756,-31.7340012534715,23.1591191240492,528.393670016867,0.495123040366065,23.3790258758972,-347.520399198293,394.278450950087,-31.7339960352013,-513.164097867293,449.69610579689,24,0.083,-0.706,0.002,0.049,0.822,22
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:28:Reproduction,9,4.10679651272323,-6.76417344563034,4.91741006610307,9.76148384375909,0.775044727916145,4.1067799693895,-11.5017059090313,19.7152658478103,-6.76414970206474,-34.0924150382202,20.5641156340907,9,1.143,-2.511,0.241,0.491,0.179,7
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:56:Growth,6,4.76917010974291,-5.56290275230397,7.97263016126104,31.5516619858485,0.578457354417351,4.76916438452545,-17.5695169810076,27.1078457500585,-5.56289812696227,-20.1289936357137,9.00319738178918,6,0.494,-2.109,0.075,0.274,0.599,4
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:60:Development,5,11.860768616087,-18.6891115240999,2.75162384173462,77.9688201657421,0.734752436322222,11.8607679884087,-38.5761147146227,62.29765069144,-18.6891106208177,-90.2099836927968,52.8317624511613,5,0.446,-2.263,0.032,0.178,0.774,3
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:60:Mortality,11,-4.41588047963795,6.49846551949363,8.28688570936223,15.4437418584779,0.430290759037271,-4.41586850268436,-88.0801731506079,79.2484361452391,6.49844643950033,-147.013861515548,160.010754394548,11,-0.303,-0.054,0.04,-0.201,0.553,9
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:NOEC:7:Reproduction,32,5.01055490633027,-7.25439200907338,25.2838090815769,20.6265792267351,0.62295606727751,5.01054034659643,-0.861962870571311,10.8830435637642,-7.25437270373415,-15.9679226913973,1.45917728392901,32,0.563,-1.357,0.085,0.292,0.104,30
NEMATODE_COPAS1:AC50:NA:Growth,FISH:NOEC:14:Mortality,36,3.65398525672794,-4.50837637915964,21.7759819705973,8.68112118444772,0.523516325089537,3.65399866352342,-0.449313466120545,7.75731079316738,-4.50839320046234,-9.95873428203495,0.941947881110273,36,0.485,-0.533,0.089,0.299,0.077,34
NEMATODE_COPAS1:AC50:NA:Growth,"FISH:LC50:3:Mortality, Mortality",36,1.53406149367006,-0.77009169751581,28.6211849574685,2.66601938672403,0.340194615887439,1.53407099206638,-0.163873060282262,3.23201504441502,-0.770102646975564,-3.01814899331203,1.47794369936091,36,0.361,0.582,0.099,0.314,0.062,34
NEMATODE_COPAS1:AC50:NA:Growth,FISH:LC50:2:Mortality,295,8.26473687396358,-10.0867050238246,276.286820692086,64.9094916056256,0.293423138153107,8.26473604763668,-12.165379217088,28.6948513123613,-10.0867039396784,-37.5064278965142,17.3330200171574,295,0.098,0.628,0.005,0.073,0.211,293
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:EC50:4:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,23,3.20802218834813,-4.29677850563934,9.17555623984277,4.50456235181164,0.80234172132043,3.20802646052928,1.23483514009906,5.1812177809595,-4.29678350458578,-6.47117205561308,-2.12239495355847,23,1.342,-2.113,0.368,0.607,0.002,21
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:LC50:4:Mortality,187,7.09292678240104,-8.415714065024,175.266284679949,48.0900789986933,0.489987596385795,7.09290645553642,-0.0812106089361224,14.267023520009,-8.41568972277079,-17.5356388263166,0.704259380775056,187,0.256,-0.228,0.024,0.154,0.036,185
NEMATODE_COPAS1:AC50:NA:Growth,FISH:LC50:7:Mortality,49,5.21861597513797,-5.32172458100272,40.5222297181222,23.3490350407448,0.498081262922227,5.21862328023263,-0.50141722590445,10.9386637863697,-5.32173230938693,-11.7032298019116,1.05976518313778,49,0.343,-0.163,0.043,0.208,0.152,47
NEMATODE_COPAS1:AC50:NA:Growth,FISH:LC50:4:Mortality,498,9.23199293528732,-11.6979196650799,458.152379726788,79.3299986071094,0.367605314900984,9.23198907138291,-3.68995394392111,22.1539320866869,-11.6979144693957,-29.2956640549389,5.89983511614748,498,0.123,0.551,0.007,0.084,0.06,496
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:EC50:2:Immobilization: Change in the failure to respond or lack of movement after mechanical stimulation.,144,6.7379885543087,-8.09534068878863,166.300968003315,53.5864330734894,0.392238350229634,6.73799982025541,-6.18186315483382,19.6578627953446,-8.09535404230987,-24.2307456275198,8.04003754290008,144,0.182,-0.325,0.015,0.123,0.142,142
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:EC50:1.1:Intoxication,18,3.77678250147559,-5.48692591662563,6.49132863936985,5.5046777231941,0.791198479414402,3.77679804399394,1.58151688717111,5.97207920081676,-5.48694594016629,-9.07548988239236,-1.89840199794021,18,1.253,-2.236,0.291,0.539,0.021,16
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:EC50:2:Mortality,71,6.66755749231821,-9.10383189334304,52.9462148611711,33.8977498559154,0.680841460335436,6.66756059787833,0.461026507791041,12.8740946879656,-9.1038359869506,-18.0253182644171,-0.182353709484147,71,0.572,-1.069,0.069,0.263,0.027,69
NEMATODE_COPAS1:AC50:NA:Growth,FISH:EC50:4:Mortality,41,10.8072850004039,-14.2107655103732,20.7968721530084,59.7516501607675,0.723176408972833,10.8072658459222,-6.70492663576916,28.3194583276136,-14.2107393441954,-39.3614781176716,10.9399994292808,41,0.459,-0.074,0.036,0.189,0.237,39
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:LC50:1:Mortality,151,20.8772458253095,-26.4659173095839,137.359115610593,397.39483379507,0.535706056215915,20.8772369206499,-30.4751194115256,72.2295932528255,-26.465905942467,-92.2438669430995,39.3120550581655,151,0.11,0.045,0.004,0.061,0.46,149
NEMATODE_COPAS1:AC50:NA:Growth,FISH:EC50:2:Mortality,36,7.23982769055673,-7.69430254726965,30.7139477156701,45.5719094960473,0.538003308198866,7.23981036822004,-0.365909950980589,14.8455306874207,-7.69428390442077,-16.0998487935914,0.711280984749869,36,0.302,-0.228,0.029,0.17,0.32,34
NEMATODE_COPAS1:AC50:NA:Growth,FISH:EC50:4:Mortality/Growth,237,6.4774654671006,-8.92203599307513,185.175405741284,33.5640649569308,0.415166143793684,6.47745120089298,-3.49950164536502,16.454404047151,-8.92201574246259,-23.6140000266744,5.76996854174921,237,0.207,-0.022,0.019,0.136,0.036,235
NEMATODE_COPAS1:AC50:NA:Growth,AMPHIB:EC50:4:Mortality/Growth,9,-0.207785135813041,-0.0406892303156234,2.38196309691407,0.276089283344827,0.253616203178216,-0.207781131809564,-1.55094328179638,1.13538101817725,-0.0406941964764655,-1.59515147206066,1.51376307910773,9,-0.082,-0.197,0.011,-0.104,0.79,7
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:EC50:2:Mortality/Growth,218,7.16862879478882,-10.5632416559422,161.042209958315,38.7012788714648,0.585826127435313,7.16862823760746,0.393357099261152,13.9438993759538,-10.5632408464115,-21.0049376764234,-0.121544016399637,218,0.367,-0.682,0.038,0.194,0.004,216
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:EC50:4:Mortality/Growth,176,7.01258621248153,-10.0277517493441,149.107246258842,42.5094299443494,0.578536085683233,7.01258579757435,0.857741043382659,13.167430551766,-10.027751177323,-19.1204969396027,-0.9350054150433,176,0.364,-0.861,0.038,0.194,0.01,174
NEMATODE_COPAS1:AC50:NA:Growth,INVERT:LC50:1.1:Mortality,30,8.5783842233651,-10.4218376546344,17.7270276940986,44.0745174352043,0.654038764227957,8.57839050916265,-11.421846605726,28.5786276240513,-10.4218441986645,-31.0950314000308,10.2513430027018,30,0.414,-1.922,0.038,0.195,0.302,28
NEMATODE_COPAS1:AC50:NA:Growth,FISH:LD50:2:Mortality,13,8.58620834371935,-9.03003711215245,7.12373672550808,40.9466763185267,0.545349767874948,8.586206450168,-138.816934863611,155.989347763947,-9.03003518817529,-173.244592922786,155.184522546436,13,0.267,-0.577,0.022,0.148,0.63,11
